 67809  617.17 1668.89 99.999  9.999 19.388   0   0 9.999 5493   2 0.237
 67810  637.39 1669.85 99.999  9.999 18.724   0   0 9.999 5530   8 0.087
 67811  717.80 1670.75 99.999  9.999 19.457   0   0 9.999 5491   7 0.202
 67812  824.76 1669.03 21.849  3.021 18.828  76   0 0.381 5523  10 0.092
 67813  869.15 1670.01 99.999  9.999 19.063   0   0 9.999 4787   0 0.445
 67814  895.61 1667.64 19.395  9.999 99.999  86   0 0.225    0   0 9.999
 67815  919.30 1668.96 21.373  2.472 18.901  86   0 0.245 5529   6 0.094
 67816  761.41 1669.50 99.999  9.999 19.417   0   0 9.999 5513   8 0.141
 67817  837.59 1670.10 99.999  9.999 19.165   0   0 9.999 5519   6 0.124
 67818  931.96 1669.48 99.999  9.999 19.418   0   0 9.999 5511   6 0.139
 67819  940.76 1669.77 21.281  2.317 18.964  84   0 0.221 5531   2 0.097
 67822  631.79 1669.57 99.999  9.999 19.595   0   0 9.999 5512   6 0.194
 67823  671.22 1671.03 99.999  9.999 19.322   0   0 9.999 5525   6 0.160
 67824  814.72 1673.12 99.999  9.999 19.169   0   0 9.999 5521   7 0.119
 67825  818.06 1670.62 21.633  2.432 19.201  76   0 0.345 5520  13 0.131
 67827  665.58 1672.04 99.999  9.999 18.275   0   0 9.999 5544   7 0.096
 67828  655.43 1672.88 21.752  2.753 18.998  83   0 0.387 5530   4 0.112
 67829  805.58 1674.22 21.688  2.791 18.898  78   0 0.338 5518   9 0.086
 67830  581.10 1673.50 99.999  9.999 19.199   0   0 9.999 5516   6 0.119
 67831  639.02 1673.46 99.999  9.999 18.814   0   0 9.999 5535   6 0.113
 67832  764.85 1672.38 99.999  9.999 19.702   0   0 9.999 5512   8 0.219
 67833  943.55 1673.02 99.999  9.999 19.527   0   0 9.999 5520   5 0.156
 67836  691.57 1674.57 99.999  9.999 19.505   0   0 9.999 5526   2 0.177
 67837  937.92 1674.62 99.999  9.999 19.400   0   0 9.999 5509   7 0.141
 67838  755.50 1676.33 22.000  2.786 19.214  80   0 0.380 5521   9 0.119
 67839  889.38 1675.23 18.297  9.999 99.999  87   0 0.084    0   0 9.999
 67840  974.53 1676.19 21.894  2.864 19.030  84   0 0.359 5519  10 0.097
 67841 1001.86 1675.51 99.999  9.999 19.466   0   0 9.999 5515   7 0.142
 67842  859.80 1676.84 99.999  9.999 19.310   0   0 9.999 5489  17 0.158
 67843  878.03 1676.82 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 67844  552.05 1677.93 99.999  9.999 19.079   0   0 9.999 5532   7 0.156
 67845  843.62 1678.26 99.999  9.999 18.930   0   0 9.999 5524  10 0.100
 67846  871.21 1676.91 21.132  1.555 19.578  78   0 0.392 5330   1 0.256
 67849  600.39 1678.69 21.501  2.473 19.028  85   0 0.342 5526   8 0.113
 67850  717.63 1681.83 99.999  9.999 16.470   0   0 9.999 5449   1 0.345
 67851  725.32 1679.08 99.999  9.999 19.683   0   0 9.999 4890   1 0.387
 67852  741.96 1678.43 99.999  9.999 19.384   0   0 9.999 5537   5 0.167
 67853  795.14 1678.81 99.999  9.999 19.506   0   0 9.999 5499  10 0.152
 67854  897.74 1681.49 21.400  2.073 19.327  85   0 0.396 5492  10 0.183
 67857  583.07 1680.15 21.748  2.624 19.124  85   0 0.394 5524   8 0.109
 67858  605.18 1679.00 99.999  9.999 19.484   0   0 9.999 5512  11 0.161
 67859  770.16 1680.00 99.999  9.999 18.778   0   0 9.999 5538   6 0.133
 67860  903.73 1683.09 21.350  2.431 18.919  84   0 0.280 5532   6 0.103
 67861  906.96 1679.76 99.999  9.999 19.246   0   0 9.999 5526   7 0.127
 67863  789.88 1680.62 99.999  9.999 19.407   0   0 9.999 5517   6 0.156
 67864  864.44 1679.32 21.736  2.108 19.628  85   0 0.412 5502   9 0.200
 67865  663.52 1682.41 21.777  2.849 18.928  82   0 0.363 5523  12 0.115
 67866  679.00 1681.37 21.373  2.004 19.368  86   0 0.255 5496   8 0.163
 67867  765.55 1680.30 20.842  2.467 18.376  87   0 0.266 5539   8 0.088
 67868  558.93 1681.95 99.999  9.999 19.739   0   0 9.999 5487   2 0.240
 67869  592.97 1682.08 99.999  9.999 19.205   0   0 9.999 5526   3 0.136
 67870  638.58 1682.58 22.014  2.577 19.437  79   0 0.423 5502   5 0.179
 67871  691.29 1684.82 99.999  9.999 18.935   0   0 9.999 5534   4 0.131
 67872  725.93 1684.51 99.999  9.999 19.394   0   0 9.999 4885   1 0.381
 67873  827.26 1682.08 99.999  9.999 19.851   0   0 9.999 5480   4 0.217
 67874  879.46 1682.33 99.999  9.999 19.018   0   0 9.999 5480   6 0.167
 67875 1002.27 1683.40 21.368  2.405 18.963  86   0 0.282 5525   6 0.094
 67877  576.08 1683.50 21.716  2.350 19.365  84   0 0.339 5519   6 0.147
 67878  633.35 1682.38 99.999  9.999 19.816   0   0 9.999 5394   6 0.255
 67879  710.66 1684.60 99.999  9.999 18.887   0   0 9.999 4878   0 0.431
 67880  848.28 1684.62 99.999  9.999 19.128   0   0 9.999 5520  13 0.149
 67883  561.14 1685.88 99.999  9.999 19.455   0   0 9.999 5518   2 0.179
 67884  701.95 1685.52 99.999  9.999 19.457   0   0 9.999 5320   1 0.265
 67885  947.05 1685.80 99.999  9.999 19.568   0   0 9.999 5512   9 0.163
 67886  916.99 1685.78 99.999  9.999 19.594   0   0 9.999 5502   5 0.163
 67911  962.84 1676.63 99.999  9.999 19.712   0   0 9.999 5404   3 0.257
 70292  692.88 1659.69 99.999  9.999 19.763   0   0 9.999 5298   2 0.296
 70293  752.59 1659.57 99.999  9.999 19.866   0   0 9.999 5437   3 0.233
 70294  891.67 1660.54 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 70295  935.05 1660.26 99.999  9.999 19.836   0   0 9.999 5477   1 0.215
 70296  991.83 1660.41 99.999  9.999 19.784   0   0 9.999 5483   7 0.202
 70297  581.75 1662.38 99.999  9.999 19.554   0   0 9.999 5511   7 0.177
 70298  627.66 1660.90 99.999  9.999 19.624   0   0 9.999 5498  11 0.193
 70299  796.33 1665.21 99.999  9.999 20.064   0   0 9.999 5466   6 0.249
 70300  880.54 1661.94 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 70302  948.84 1660.65 99.999  9.999 19.648   0   0 9.999 5507   6 0.171
 70303  957.87 1660.13 99.999  9.999 19.917   0   0 9.999 5456   6 0.218
 70304  757.95 1660.56 99.999  9.999 20.153   0   0 9.999 5369   2 0.287
 70305  801.35 1660.99 99.999  9.999 20.132   0   0 9.999 5465   4 0.261
 70306  835.33 1663.07 99.999  9.999 19.504   0   0 9.999 5493   8 0.165
 70308  564.61 1663.20 99.999  9.999 19.930   0   0 9.999 5410   0 0.262
 70309  619.37 1665.55 99.999  9.999 19.785   0   0 9.999 5463   5 0.266
 70310  668.00 1664.14 99.999  9.999 19.922   0   0 9.999 5486   2 0.234
 70311  689.06 1662.04 99.999  9.999 20.516   0   0 9.999 5101   0 0.389
 70312  815.83 1662.64 99.999  9.999 19.648   0   0 9.999 5507   6 0.169
 70313  871.49 1662.98 99.999  9.999 19.433   0   0 9.999 4744   0 0.416
 70314  922.89 1662.43 99.999  9.999 19.758   0   0 9.999 5500   6 0.218
 70315  929.07 1662.57 99.999  9.999 19.849   0   0 9.999 5478   3 0.228
 70316  777.34 1664.69 99.999  9.999 20.038   0   0 9.999 5472   5 0.257
 70317  962.70 1663.86 99.999  9.999 19.763   0   0 9.999 5499   5 0.191
 70319  569.67 1664.62 99.999  9.999 20.252   0   0 9.999 5349   0 0.325
 70320  753.76 1665.21 99.999  9.999 19.793   0   0 9.999 5469   3 0.204
 70321  970.56 1664.19 99.999  9.999 19.870   0   0 9.999 5502   5 0.212
