2458210.75134 16.796 0.009 4.90 601.0
2458211.76699 16.787 0.009 5.30 550.0
2458212.76825 16.783 0.010 4.51 1175.0
2458217.82005 16.792 0.008 5.04 324.0
2458220.87433 16.812 0.007 4.42 244.0
2458221.90840 16.803 0.007 3.69 283.0
2458223.77406 16.801 0.008 4.55 260.0
2458224.82565 16.803 0.008 5.16 322.0
2458226.89791 16.807 0.009 5.78 269.0
2458228.72798 16.796 0.009 6.01 310.0
2458229.77253 16.798 0.007 4.53 230.0
2458230.77334 16.767 0.007 4.89 271.0
2458233.70721 16.794 0.008 4.35 372.0
2458236.78014 16.779 0.008 4.29 477.0
2458238.89557 16.776 0.009 4.29 666.0
2458244.88130 16.797 0.009 4.29 776.0
2458246.68836 16.795 0.010 6.86 350.0
2458246.93837 16.831 0.014 6.07 1087.0
2458247.86647 16.802 0.008 4.37 426.0
2458249.71908 16.805 0.008 5.65 286.0
2458250.65801 16.802 0.007 3.93 245.0
2458250.92070 16.786 0.009 5.93 368.0
2458253.67694 16.803 0.008 5.04 280.0
2458254.69858 16.799 0.007 3.77 254.0
2458255.66689 16.788 0.008 4.53 279.0
2458256.61133 16.802 0.010 6.02 344.0
2458256.88238 16.799 0.008 4.25 388.0
2458257.82089 16.805 0.008 5.13 291.0
2458258.82774 16.818 0.007 3.74 274.0
2458259.81195 16.796 0.007 4.36 357.0
2458260.91075 16.798 0.008 4.54 509.0
2458261.89757 16.810 0.008 4.14 351.0
2458262.87235 16.804 0.007 4.21 259.0
2458263.81090 16.801 0.007 3.60 301.0
2458264.83033 16.809 0.008 4.01 473.0
2458265.74040 16.805 0.008 4.23 485.0
2458266.76293 16.812 0.011 5.53 648.0
2458271.82883 16.795 0.011 6.30 497.0
2458272.81546 16.811 0.008 4.15 392.0
2458273.68509 16.791 0.007 4.20 290.0
2458275.71224 16.787 0.007 3.91 282.0
2458276.58303 16.817 0.009 5.85 362.0
2458276.83941 16.819 0.008 4.74 364.0
2458277.77844 16.808 0.007 4.25 267.0
2458278.60759 16.810 0.007 4.09 282.0
2458282.66888 16.789 0.007 4.35 206.0
2458283.52760 16.810 0.009 5.58 368.0
2458283.78757 16.793 0.007 4.01 298.0
2458284.62233 16.804 0.008 5.18 239.0
2458284.88450 16.819 0.009 5.35 356.0
2458286.63696 16.788 0.007 4.53 196.0
2458287.52386 16.800 0.008 4.64 326.0
2458287.81137 16.793 0.007 4.62 210.0
2458288.68001 16.800 0.007 4.22 206.0
2458289.54940 16.797 0.007 4.47 309.0
2458289.83796 16.791 0.008 5.59 313.0
2458290.74424 16.800 0.007 4.50 251.0
2458291.67197 16.814 0.008 3.98 340.0
2458292.56517 16.788 0.009 5.31 366.0
2458292.86235 16.785 0.009 5.13 395.0
2458293.76503 16.795 0.011 6.30 518.0
2458294.82128 16.805 0.014 7.17 790.0
2458301.62976 16.800 0.011 6.92 416.0
2458302.59833 16.805 0.008 5.14 448.0
2458304.66259 16.805 0.010 6.99 315.0
2458305.67689 16.811 0.009 6.44 275.0
2458306.65671 16.801 0.009 6.57 279.0
2458307.52644 16.780 0.007 4.25 360.0
2458307.79705 16.794 0.009 5.83 334.0
2458308.66295 16.784 0.007 4.51 210.0
2458309.53259 16.802 0.007 4.16 256.0
2458309.79298 16.785 0.008 5.96 325.0
2458310.62077 16.793 0.007 4.53 254.0
2458311.46218 16.800 0.013 5.42 1200.0
2458311.72411 16.805 0.008 4.65 266.0
2458312.59380 16.800 0.007 4.51 228.0
2458313.49689 16.778 0.007 4.51 334.0
2458313.74541 16.797 0.008 4.15 333.0
2458314.63338 16.788 0.007 4.38 279.0
2458316.51104 16.804 0.008 5.18 310.0
2458320.46405 16.808 0.014 6.52 1112.0
2458320.72410 16.789 0.008 4.77 306.0
2458328.49596 16.830 0.012 6.68 528.0
2458328.73678 16.815 0.012 6.35 651.0
2458329.66328 16.803 0.008 4.33 428.0
2458330.61343 16.768 0.009 5.03 789.0
2458332.46627 16.814 0.012 5.55 952.0
2458333.46887 16.782 0.010 5.23 657.0
2458334.48807 16.801 0.009 5.22 501.0
2458335.56541 16.779 0.010 6.16 400.0
2458336.64307 16.799 0.007 4.79 201.0
2458338.72480 16.799 0.009 5.79 326.0
2458340.48307 16.786 0.008 5.06 303.0
2458341.58056 16.805 0.007 3.79 244.0
2458343.47751 16.777 0.010 6.44 469.0
2458344.70949 16.803 0.009 5.45 325.0
2458346.49633 16.795 0.010 6.46 271.0
2458347.56516 16.809 0.008 4.69 224.0
2458348.70156 16.804 0.009 5.13 380.0
2458353.57426 16.798 0.010 6.28 413.0
2458355.68526 16.791 0.010 5.93 588.0
2458357.55981 16.806 0.008 4.23 422.0
2458359.47724 16.800 0.009 4.67 482.0
2458360.57234 16.805 0.010 6.14 378.0
2458363.63012 16.797 0.007 4.91 228.0
2458366.50927 16.813 0.009 6.07 261.0
2458368.50245 16.777 0.007 3.95 283.0
2458369.65208 16.817 0.009 6.39 363.0
2458371.59771 16.812 0.009 5.61 288.0
2458373.62120 16.785 0.011 7.31 351.0
2458376.55997 16.816 0.009 5.03 362.0
2458381.48207 16.803 0.014 5.61 1395.0
2458383.51988 16.791 0.010 5.59 516.0
2458385.48850 16.809 0.008 3.79 487.0
2458390.55876 16.812 0.010 6.61 358.0
2458394.49267 16.794 0.010 6.47 356.0
2458397.53368 16.801 0.009 6.75 392.0
2458516.88284 16.797 0.011 4.53 1113.0
2458518.88457 16.809 0.014 5.28 1545.0
2458522.88558 16.825 0.008 4.32 497.0
2458523.88850 16.792 0.008 4.33 465.0
2458526.88336 16.817 0.010 6.45 382.0
2458528.86726 16.777 0.008 5.46 380.0
2458536.84268 16.797 0.008 4.75 497.0
2458537.88976 16.775 0.009 5.79 421.0
2458540.85021 16.796 0.012 4.37 1702.0
2458544.81655 16.777 0.006 3.70 276.0
2458546.83087 16.801 0.007 5.04 281.0
2458547.84515 16.805 0.007 5.01 273.0
2458548.85153 16.786 0.007 3.87 331.0
2458549.85647 16.786 0.008 5.55 279.0
2458550.87056 16.792 0.007 4.47 274.0
2458551.89190 16.798 0.009 6.35 263.0
2458554.80192 16.792 0.008 5.87 288.0
2458554.89506 16.778 0.007 5.63 262.0
2458555.87486 16.792 0.007 4.25 272.0
2458556.84039 16.774 0.008 5.60 262.0
2458557.81925 16.788 0.008 5.43 274.0
2458557.91277 16.771 0.011 5.20 904.0
2458558.87418 16.774 0.008 5.75 255.0
2458559.81988 16.771 0.007 4.45 269.0
2458560.77221 16.776 0.007 3.90 435.0
2458560.88192 16.793 0.007 4.38 292.0
2458561.85024 16.770 0.007 4.28 369.0
2458562.79639 16.781 0.010 6.09 529.0
2458562.90551 16.768 0.009 5.54 454.0
2458563.85917 16.789 0.008 4.38 534.0
2458564.81782 16.763 0.007 3.90 460.0
2458564.91141 16.770 0.008 3.95 595.0
2458565.88417 16.778 0.008 4.03 446.0
2458566.84152 16.760 0.007 3.56 494.0
2458567.87014 16.769 0.011 4.38 1248.0
2458573.91430 16.722 0.008 5.58 327.0
2458574.87766 16.710 0.007 5.06 244.0
2458575.77359 16.707 0.007 4.89 265.0
2458575.87193 16.700 0.008 5.59 266.0
2458576.79958 16.686 0.008 6.37 265.0
2458576.89802 16.693 0.008 6.75 244.0
2458577.83517 16.704 0.008 6.21 317.0
2458578.74187 16.661 0.007 4.85 300.0
2458578.83209 16.668 0.007 5.08 311.0
2458579.73162 16.648 0.007 5.16 348.0
2458579.81866 16.646 0.007 5.15 361.0
2458580.71123 16.635 0.007 4.77 346.0
2458580.81317 16.622 0.007 4.98 278.0
2458581.70970 16.595 0.006 4.47 315.0
2458581.90906 16.601 0.006 3.43 377.0
2458582.85714 16.590 0.008 6.47 316.0
2458583.79790 16.550 0.006 4.97 272.0
2458584.76065 16.515 0.006 4.51 252.0
2458585.73199 16.472 0.006 5.34 283.0
2458586.70110 16.431 0.006 4.98 290.0
2458587.68871 16.382 0.006 5.42 387.0
2458587.89868 16.396 0.005 3.81 306.0
2458588.82653 16.325 0.005 3.42 242.0
2458589.77154 16.286 0.005 4.20 388.0
2458590.72381 16.228 0.005 4.28 469.0
2458591.71809 16.180 0.005 4.10 572.0
2458592.73278 16.116 0.006 4.61 863.0
2458593.72530 16.073 0.006 5.43 929.0
2458594.69702 16.030 0.006 5.02 715.0
2458594.91005 16.011 0.005 3.57 707.0
2458599.65663 16.031 0.006 6.96 420.0
2458599.78029 16.004 0.005 5.48 314.0
2458599.91294 16.032 0.005 4.52 337.0
2458600.76913 16.083 0.004 4.64 294.0
2458601.69704 16.135 0.005 4.27 284.0
2458602.68321 16.191 0.005 4.30 262.0
2458602.92910 16.211 0.005 3.95 501.0
2458603.85505 16.274 0.005 4.26 276.0
2458604.80504 16.336 0.006 6.05 263.0
2458605.71490 16.371 0.006 4.67 276.0
2458606.68709 16.413 0.005 4.30 275.0
2458606.93212 16.423 0.006 4.07 479.0
2458607.83535 16.467 0.006 4.22 329.0
2458608.77889 16.493 0.006 3.85 339.0
2458612.73938 16.621 0.008 5.85 232.0
2458613.63783 16.616 0.008 6.31 354.0
2458613.85347 16.645 0.007 3.83 360.0
2458614.72078 16.655 0.010 7.12 352.0
2458615.66097 16.690 0.007 5.60 287.0
2458615.92721 16.658 0.008 5.17 346.0
2458616.82338 16.681 0.006 3.67 301.0
2458617.70368 16.701 0.006 3.58 348.0
2458618.64356 16.702 0.007 5.10 420.0
2458618.88405 16.723 0.009 5.37 550.0
2458619.75570 16.710 0.008 5.30 414.0
2458620.67500 16.737 0.008 4.90 445.0
2458621.67379 16.716 0.013 7.46 679.0
2458621.92299 16.734 0.011 5.20 895.0
2458626.69869 16.741 0.009 6.25 424.0
2458626.81244 16.767 0.008 4.91 476.0
2458626.90149 16.746 0.009 4.55 580.0
2458627.68853 16.780 0.007 4.40 277.0
2458635.65916 16.791 0.007 4.68 254.0
2458635.88363 16.775 0.009 5.89 407.0
2458636.70481 16.783 0.008 5.20 274.0
2458637.56290 16.785 0.007 4.47 353.0
2458637.77070 16.778 0.007 3.76 297.0
2458638.65223 16.786 0.007 4.46 230.0
2458639.63050 16.787 0.006 3.94 308.0
2458640.57254 16.816 0.008 5.64 313.0
2458640.79750 16.790 0.008 4.72 289.0
2458641.64461 16.790 0.006 4.18 339.0
2458642.84691 16.796 0.008 4.56 384.0
2458643.68540 16.783 0.007 3.57 280.0
2458644.55504 16.782 0.008 5.21 387.0
2458644.79100 16.781 0.009 5.49 338.0
2458646.61476 16.785 0.010 7.53 311.0
2458646.86246 16.787 0.011 7.35 408.0
2458647.76138 16.797 0.009 5.41 374.0
2458648.67566 16.816 0.010 6.44 448.0
2458649.59324 16.823 0.013 6.66 710.0
2458655.53701 16.811 0.007 5.12 379.0
2458656.63275 16.799 0.007 4.68 385.0
2458656.87657 16.798 0.010 6.35 574.0
2458657.75124 16.796 0.007 4.43 260.0
2458658.57559 16.809 0.007 4.68 229.0
2458660.65460 16.795 0.007 4.91 227.0
2458661.53136 16.808 0.008 5.56 308.0
2458662.57558 16.800 0.009 6.19 289.0
2458664.52751 16.821 0.009 6.18 252.0
2458664.75630 16.803 0.007 4.51 215.0
2458666.51673 16.815 0.010 5.91 448.0
2458666.74859 16.836 0.010 7.43 240.0
2458667.61987 16.815 0.008 5.79 269.0
2458668.46442 16.791 0.010 6.18 547.0
2458668.71740 16.812 0.007 4.33 198.0
2458669.51584 16.818 0.009 5.71 361.0
2458669.76580 16.803 0.007 4.11 266.0
2458670.56528 16.795 0.006 3.66 280.0
2458671.63924 16.808 0.010 7.44 221.0
2458673.68867 16.808 0.007 4.55 250.0
2458674.65827 16.803 0.008 5.74 231.0
2458675.62385 16.804 0.008 3.85 617.0
2458675.82732 16.792 0.008 5.46 356.0
2458676.53214 16.801 0.008 4.45 429.0
2458676.78020 16.802 0.009 4.66 505.0
2458681.49830 16.761 0.011 5.28 825.0
2458681.65513 16.768 0.009 4.89 683.0
2458682.52422 16.804 0.009 4.81 482.0
2458683.49997 16.811 0.009 5.67 370.0
2458683.75553 16.808 0.010 6.14 445.0
2458684.50224 16.813 0.009 5.87 312.0
2458684.73609 16.809 0.008 4.97 333.0
2458685.56565 16.796 0.007 5.38 337.0
2458688.60824 16.787 0.009 6.98 234.0
2458689.53614 16.801 0.010 6.73 289.0
2458689.77712 16.797 0.010 6.34 344.0
2458690.52292 16.808 0.009 6.31 308.0
2458691.49018 16.804 0.007 4.29 314.0
2458691.56633 16.806 0.007 4.48 229.0
2458692.49281 16.786 0.008 5.24 365.0
2458692.60481 16.788 0.007 4.76 331.0
2458692.76812 16.794 0.010 6.84 379.0
2458693.49198 16.798 0.009 6.32 276.0
2458693.62642 16.787 0.008 5.91 225.0
2458694.52938 16.797 0.007 4.54 283.0
2458694.68805 16.797 0.006 3.55 251.0
2458695.52625 16.800 0.007 5.01 254.0
2458697.56939 16.804 0.010 7.46 256.0
2458698.49750 16.800 0.007 5.19 237.0
2458698.75249 16.797 0.007 4.18 280.0
2458699.49742 16.796 0.008 4.62 308.0
2458699.72430 16.788 0.007 4.48 269.0
2458700.59917 16.800 0.007 4.09 266.0
2458701.74169 16.796 0.008 4.68 394.0
2458702.65556 16.790 0.007 5.04 263.0
2458711.67821 16.806 0.014 6.85 937.0
2458712.51264 16.814 0.011 5.92 629.0
2458712.67244 16.802 0.011 6.88 448.0
2458713.70254 16.799 0.009 5.69 411.0
2458716.51296 16.802 0.006 3.74 236.0
2458716.69792 16.796 0.007 4.18 327.0
2458718.51427 16.784 0.007 4.06 267.0
2458718.70707 16.800 0.008 5.06 385.0
2458719.49550 16.807 0.009 6.11 281.0
2458719.65747 16.806 0.009 6.20 293.0
2458723.64737 16.790 0.008 5.08 315.0
2458724.64739 16.803 0.007 4.43 252.0
2458725.51421 16.808 0.008 4.66 317.0
2458725.67535 16.798 0.008 5.21 261.0
2458726.58764 16.822 0.008 4.80 233.0
2458726.66720 16.814 0.008 4.98 234.0
2458727.53790 16.810 0.009 5.67 293.0
2458727.65074 16.793 0.009 6.59 335.0
2458728.64237 16.783 0.008 4.70 289.0
2458729.50371 16.795 0.010 7.30 257.0
2458729.67060 16.793 0.009 6.29 285.0
2458730.58787 16.795 0.009 6.22 264.0
2458730.65431 16.814 0.009 5.90 264.0
2458731.53960 16.809 0.010 7.23 291.0
2458737.62607 16.795 0.011 6.34 564.0
2458738.59508 16.817 0.010 5.65 575.0
2458739.51041 16.801 0.009 5.70 482.0
2458740.55302 16.791 0.012 7.47 453.0
2458741.60697 16.797 0.011 6.61 477.0
2458742.60587 16.809 0.010 5.62 484.0
2458746.59767 16.822 0.010 7.00 286.0
2458748.59270 16.788 0.011 7.19 362.0
2458753.60836 16.799 0.011 7.42 367.0
2458757.58875 16.817 0.009 6.38 305.0
2458763.57341 16.822 0.012 7.06 587.0
